time,scenario_name,target_distance,origin_distance,velocity.north,velocity.east,velocity.down,battery,current_lat,current_lon,current_alt,origin_lat,origin_lon,origin_alt,target_lat,target_lon,target_alt,onWater,bad_connection,is_armed,goals
02:35:19,,0.16187560751508523,0.07113887328937556,0.009999999776482582,0.019999999552965164,0.2199999988079071,87.0,-3.7867013999999997,-38.5519714,2.7,-3.7867009,-38.5519718,3.7860002517700195,-3.7867,-38.551971,5,,False,True,
02:35:20,,0.13563332786199284,0.015708181204164496,0.009999999776482582,0.019999999552965164,0.25999999046325684,87.0,-3.786701,-38.551971699999996,2.1,-3.7867009,-38.5519718,3.7860002517700195,-3.7867,-38.551971,5,,False,True,
02:51:55,,,,,,,,,,,-3.7864655999999997,-38.5530562,-0.19600000977516174,-3.7867,-38.551971,5,,,False,
02:51:56,,123.2180969037556,0.02482053000337057,-0.019999999552965164,0.019999999552965164,0.1599999964237213,100.0,-3.7864655,-38.553056399999996,-0.2,-3.7864655999999997,-38.5530562,-0.19600000977516174,-3.7867,-38.551971,5,,,False,
02:51:57,,123.23978486963813,0.04575265629926626,-0.019999999552965164,0.019999999552965164,0.1599999964237213,100.0,-3.7864655,-38.5530566,-0.2,-3.7864655999999997,-38.5530562,-0.19600000977516174,-3.7867,-38.551971,5,,False,False,
02:53:55,,,,,,,,,,,-3.7864647999999996,-38.553056999999995,0.5470000505447388,-3.7867,-38.551971,5,,,False,
02:55:54,,,,,,,,,,,-3.7864655,-38.5530579,0.8280000686645508,-3.7867,-38.551971,5,,,False,
02:55:55,,123.40010120559762,0.02482053070819503,0.029999999329447746,-0.07999999821186066,-0.07999999821186066,,-3.7864655999999997,-38.5530581,0.8,-3.7864655,-38.5530579,0.8280000686645508,-3.7867,-38.551971,5,,,False,
02:55:56,,123.41094613061966,0.035093848849362994,0.029999999329447746,-0.07999999821186066,-0.07999999821186066,,-3.7864655999999997,-38.553058199999995,0.7,-3.7864655,-38.5530579,0.8280000686645508,-3.7867,-38.551971,5,,False,False,
02:55:57,,123.34967791043435,0.04970619176230733,0.029999999329447746,-0.07999999821186066,-0.07999999821186066,100.0,-3.7864658999999996,-38.5530577,0.7,-3.7864655,-38.5530579,0.8280000686645508,-3.7867,-38.551971,5,,False,False,
02:55:58,,123.27756751219395,0.11805576073732102,0.029999999329447746,-0.07999999821186066,-0.07999999821186066,100.0,-3.7864662,-38.5530571,0.6,-3.7864655,-38.5530579,0.8280000686645508,-3.7867,-38.551971,5,,False,False,
02:57:41,,,,,,,,,,,-3.7864658999999996,-38.5530568,-0.0020000000949949026,-3.7867,-38.551971,5,,,False,
02:57:42,,123.33738292747788,0.08950073289813493,0.029999999329447746,0.0,0.009999999776482582,,-3.7864655,-38.5530575,0.0,-3.7864658999999996,-38.5530568,-0.0020000000949949026,-3.7867,-38.551971,5,,False,False,
02:57:43,,123.32564080104027,0.07845848859028676,0.019999999552965164,0.0,0.009999999776482582,,-3.786466,-38.5530574,0.0,-3.7864658999999996,-38.5530568,-0.0020000000949949026,-3.7867,-38.551971,5,,False,False,
02:57:44,,123.31479536109796,0.06749358236221249,0.019999999552965164,0.0,0.009999999776482582,100.0,-3.786466,-38.5530574,0.1,-3.7864658999999996,-38.5530568,-0.0020000000949949026,-3.7867,-38.551971,5,,False,False,
02:57:45,,123.31392262324216,0.10238771182087077,0.019999999552965164,0.0,0.009999999776482582,100.0,-3.7864665,-38.5530575,0.2,-3.7864658999999996,-38.5530568,-0.0020000000949949026,-3.7867,-38.551971,5,,False,False,
